C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6440.jpg,dataset3\6440.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\4432.jpg,dataset3\4432.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6001.jpg,dataset3\6001.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6057.jpg,dataset3\6057.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2036.jpg,dataset3\2036.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\3336.jpg,dataset3\3336.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\1527.jpg,dataset3\1527.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2407.jpg,dataset3\2407.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9392.jpg,dataset3\9392.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8240.jpg,dataset3\8240.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9741.jpg,dataset3\9741.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\7674.jpg,dataset3\7674.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6798.jpg,dataset3\6798.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8123.jpg,dataset3\8123.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8448.jpg,dataset3\8448.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\5610.jpg,dataset3\5610.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9379.jpg,dataset3\9379.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9471.jpg,dataset3\9471.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6144.jpg,dataset3\6144.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\3864.jpg,dataset3\3864.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\113.jpg,dataset3\113.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8604.jpg,dataset3\8604.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\1821.jpg,dataset3\1821.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\3373.jpg,dataset3\3373.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\4734.jpg,dataset3\4734.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6174.jpg,dataset3\6174.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\8423.jpg,dataset3\8423.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9521.jpg,dataset3\9521.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\600.jpg,dataset3\600.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\7751.jpg,dataset3\7751.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\5985.jpg,dataset3\5985.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\1993.jpg,dataset3\1993.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\631.jpg,dataset3\631.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\2068.jpg,dataset3\2068.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\704.jpg,dataset3\704.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\9356.jpg,dataset3\9356.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\1484.jpg,dataset3\1484.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\6784.jpg,dataset3\6784.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\312.jpg,dataset3\312.jpg,tiger
C:\Users\tihoo\Desktop\Study\Programming\python-lab-2-1\dataset3\7303.jpg,dataset3\7303.jpg,tiger
